what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1352937788326
closed,editor,csep.ui,0.2.2,"csep.CoffeeScript",1352937788326
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352937791965
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352937800627
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352937803878
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352937856040
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1352937870751
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1352937870903
opened,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1352937872919
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1352937872939
